item_id,book_title,author,average_rating
19013,"Forgotten Leading Ladies of the American Theatre: Lives of Eight Female Players, Playwrights, Directors, Managers, and Activists of the Eighteenth, Nineteenth, and Early Twentieth Centuries",Mary M. Turner,5
19014,Women's Cinema: The Contested Screen,Alison Butler,3.53
19015,The Woman at the Keyhole: Feminism and Women's Cinema,Judith Mayne,3.5
19016,Women and the Cinema,Karyn Kay,3.5
19017,Shot/Countershot: Film Tradition and Women's Cinema,Lucy Fisher,5
19018,Red Women on the Silver Screen: Soviet Women and Cinema from the Beginning to the End of the Communist Era,Lynne Attwood,4
19021,Don DeLillo's Underworld: A Reader's Guide,John N. Duvall,3.39
19022,Valparaiso,Don DeLillo,3.33
19023,Film Fatales: Independent Women Directors,Judith M. Redding,4.05
19024,Women Directors: The Emergence of a New Cinema,Barbara Koenig Quart,4
19025,Women Directors and Their Films,Mary G. Hurd,3.17
19026,Nazi Germany and Its Aftermath in Women Directors' Autobiographical Films of the Late 1970s: In the Murderers' House,Gabriele Weinberger,0
19028,Employment Discrimination Law: Cases and Materials,Mack A. Player,0
19031,Cases and Materials on California Community Property,Gail Boreman Bird,3
19032,State and Federal Administrative Law,Michael Asimow,3.56
19033,The Nutshell Studies of Unexplained Death,Corinne May Botz,4.21
19035,Hegland Introduction to the Study and Practice of Law in a Nutshell,Kenney F. Hegland,3.27
19037,How to Study Law and Take Law Exams in a Nutshell,Ann M. Burkhart,3.2
19038,The Ultimate Guide to Spas and Hot Tubs,Terry Tamminen,3
19039,The Tub People,Pam Conrad,3.93
19040,No More Water in the Tub!,Tedd Arnold,3.95
19041,Big Red Tub,Julia Jarman,4.02
19042,Elmo's Tub-Time Rhyme (Bath Book),Kara McMahon,3.83
19043,"Tabby in the Tub (Animal Ark, #29)",Ben M. Baglio,3.96
19045,"Hot Tubs, Saunas, and Steam Baths: A Guide to Planning and Designing your Home Health Spa",Alan Sanderfoot,3.6
19047,"I'm in the Tub, Gone",Richard  Carlson,3.81
19048,What Jesus Meant,Garry Wills,3.91
19049,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality,William Arntz,4.26
19050,Stefi,Jenny Paschall,4
19051,Death by Chick Lit,Lynn Harris,2.86
19052,June Bug (Murder-by-Month Mystery #2),Jess Lourey,3.55
19055,The Groovy Chicks' Road Trip to Love,Dena Dyer,3.83
19056,Wickett's Remedy,Myla Goldberg,3.27
19057,I Am the Messenger,Markus Zusak,4.07
19058,I'm Dancing As Fast As I Can,Charol Messenger,3.75
19059,World War I in Colour: The definitive illustrated history with over 200 remarkable full colour photographs,Charles Messenger,4.17
19062,"Getting the Girl (Wolfe Brothers, #3)",Markus Zusak,3.7
19063,The Book Thief,Markus Zusak,4.37
19065,"Fighting Ruben Wolfe (Wolfe Brothers, #2)",Markus Zusak,3.84
19066,"Underdog (Wolfe Brothers, #1)",Markus Zusak,3.37
19067,Nicomachean Ethics,Aristotle,3.95
19068,The Nicomachean Ethics,Aristotle,3.95
19074,Aristotle's Nicomachean Ethics: An Introduction,Michael Pakaluk,3.69
19075,Madame Bovary,Gustave Flaubert,3.67
19076,Madame Bovary's Ovaries: A Darwinian Look at Literature,David Philip Barash,3.33
19078,Madame Bovary (Critical Editions),Gustave Flaubert,3.67
19082,"The Complete Works: The Revised Oxford Translation, Vol. 1",Aristotle,4.43
19083,Politics,Aristotle,3.95
19084,Aristotle's Ethics (SparkNotes Literature Guides),SparkNotes,3
19085,"Aristotle's Children: How Christians, Muslims, and Jews Rediscovered Ancient Wisdom and Illuminated the Middle Ages",Richard E. Rubenstein,3.99
19086,If Aristotle Ran General Motors: The New Soul of Business,Tom Morris,3.84
19088,The Politics and The Constitution of Athens,Aristotle,3.98
19090,Middlemarch,George Eliot,3.96
19094,Middlemarch: Part 1 & Part 2,George Eliot,3.96
19097,Selected Works: Middlemarch/Silas Marner/Lifted Veil/Brother Jacob,George Eliot,4
19099,Silas Marner,George Eliot,3.64
19103,"The Complete Tales of Nikolai Gogol, Volume 1",Nikolai Gogol,4.32
19104,The Overcoat and Other Short Stories,Nikolai Gogol,4.21
19106,The Nose,Nikolai Gogol,3.89
19107,"Diary of a Madman, The Government Inspector,  Selected Stories",Nikolai Gogol,4.14
19108,Dead Souls,Nikolai Gogol,3.99
19109,"The Overcoat, and Other Tales of Good and Evil",Nikolai Gogol,4.27
19112,Father and Son: A Nativity Story,Geraldine McCaughrean,4.25
19113,Fathers and Sons,Ivan Turgenev,3.97
19114,"Fathers, Sons, & Golf: Lessons in Honor and Integrity",Andrew Shanley,3.86
19116,My Father Before Me: How Fathers and Sons Influence Each Other Throughout Their Lives,Michael J. Diamond,3.5
19118,"Father to Son  (The Destroyer, #129)",Warren Murphy,4.13
19119,Little Boys Bible Storybook for Fathers and Sons,Carolyn Larsen,3.5
19120,"Better Dads, Stronger Sons: How Fathers Can Guide Boys to Become Men of Character",Rick      Johnson,4.05
19124,"Children of the Star (Children of the Star, #1-3)",Sylvia Engdahl,4.25
19125,From Far Away,Robert Munsch,3.99
19126,"From Far Away, Vol. 01",Kyoko Hikawa,4.31
19127,God's Politics: Why the Right Gets It Wrong and the Left Doesn't Get It,Jim Wallis,3.66
19128,"Faith and Politics: How the ""Moral Values"" Debate Divides America and How to Move Forward Together",John C. Danforth,3.52
19129,"Silos, Politics and Turf Wars: A Leadership Fable about Destroying the Barriers That Turn Colleagues Into Competitors",Patrick Lencioni,4.05
19130,The Politics Of Jesus: Rediscovering The True Revolutionary Nature Of Jesus' Teachings And How They Have Been Corrupted,Obery M. Hendricks Jr.,4.07
19132,Food Politics: How the Food Industry Influences Nutrition and Health,Marion Nestle,3.93
19133,The Politics of Jesus,John Howard Yoder,4.06
19134,Moral Politics: How Liberals and Conservatives Think,George Lakoff,4.04
19136,El misterio de Salem's Lot,Stephen King,4.02
19139,Destinations Unknown,Gary A. Braunbeck,4.06
19144,Prodigal Blues,Gary A. Braunbeck,4.24
19148,"The Divine Comedy, Vol. I: Inferno",Dante Alighieri,4
19151,Dante's Divine Comedy: Boxed Set; Adapted by Marcus Sanders,Marcus Sanders,4.03
19152,The Divine Comedy I: Hell,Dante Alighieri,4
19153,Dante in Love: The World's Greatest Poem and How It Made History,Harriet Rubin,3.59
19154,The Doré Illustrations for Dante's Divine Comedy,Gustave Doré,4.29
19155,"The Divine Comedy, Vol. 1: Inferno",Dante Alighieri,4
19156,Could Do Better: Why Children Underachieve and What to Do About It,Harvey P. Mandel,3.8
19158,The Psychology of Underachievement: Differential Diagnosis and Differential Treatment,Harvey P. Mandel,0
19159,Dante's Paradiso; Adapted by Marcus Sanders,Marcus Sanders,4.04
19160,Dante's Purgatorio; Adapted by Marcus Sanders,Marcus Sanders,4.09
19164,Purgatorio (La Divina Commedia #2),Dante Alighieri,4.02
19165,"Dante Alighieri's Divine Comedy, the Inferno",Dante Alighieri,4
19166,The Portable Dante,Dante Alighieri,4.22
19168,Dante Alighieri: His Life and Works,Paget Toynbee,4.29
19171,"Purgatorio (The Divine Comedy, #2)",Dante Alighieri,4.02
19172,"The Divine Comedy, Vol. 3: Paradise",Dante Alighieri,3.95
19173,"The Divine Comedy, Vol. 2: Purgatory",Dante Alighieri,4.02
19174,Dante Alighieri's Divine Comedy: Purgatory,Mark Musa,3.67
19176,Vita Nuova,Dante Alighieri,3.88
19177,Dante's Paradise,Dante Alighieri,3.95
19178,The Rime of the Ancient Mariner and Other Poems,Samuel Taylor Coleridge,3.94
19179,Beowulf,Unknown,3.44
19180,Beowulf: A Dual-Language Edition,Unknown,3.44
19181,Beowulf: A New Telling,Robert Nye,3.5
19184,Beowulf: A Verse Translation,Unknown,3.44
19186,"Opened Ground: Selected Poems, 1966-1996",Seamus Heaney,4.25
19187,District and Circle,Seamus Heaney,4.05
19188,Seeing Things: Poems,Seamus Heaney,4.13
19189,"Poems, 1965-1975",Seamus Heaney,4.2
19190,Finders Keepers: Selected Prose 1971-2001,Seamus Heaney,4.14
19193,Seamus Heaney,Helen Vendler,4.08
19194,Electric Light: Poems,Seamus Heaney,3.94
19195,There You Are: Writings on Irish & American Literature and History,Thomas Flanagan,3.62
19196,The Redress of Poetry,Seamus Heaney,4.31
19198,Passage to the Center: Imagination and the Sacred in the Poetry of Seamus Heaney,Daniel Tobin,3
19199,The Spirit Level: Poems,Seamus Heaney,4.14
19200,Seamus Heaney: Poet of Contrary Progressions,Henry Hart,3.78
19201,The Poetry Of Seamus Heaney: A Critical Study,Neil Corcoran,3.81
19202,Seamus Heaney: Poet and Critic,Arthur E. McGuinness,0
19203,Field Work,Seamus Heaney,4.27
19205,"Preoccupations: Selected Prose, 1968-1978",Seamus Heaney,4.27
19206,Past Poetic: Archaeology and the Poetry of W.B. Yeats and Seamus Heaney,Christine Finn,5
19208,Seamus Heaney in Conversation with Karl Miller,Karl Miller,3.75
19209,"Questioning Tradition, Language, and Myth: The Poetry of Seamus Heaney",Michael R. Molino,5
19214,Seamus Heaneys Lyrik Im Spiegel Der Literaturkritik: Eine Analyse Seiner Rezeption In Englischsprachigen Rezensionen Und Im Deutschsprachigen Raum,Ulrike Einspieler,0
19215,Seamus Heaney: The Crisis of Identity,Floyd Collins,3.5
19217,A Singing Contest: Conventions of Sound in the Poetry of Seamus Heaney,Meg Tyler,0
19221,Seamus Heaney and the Place of Writing,Eugene O'Brien,4
19224,Poetry Of Resistance: Seamus Heaney,Sidney Burris,3.5
19226,"Day Seamus Heaney Kissed My Cheek in Dublin: Poems, 1986-1999",Bob Jacob,3
19228,Heaney And Clarke & Pre 1914 Poetry: Notes,Geoff Brookes,2.5
19231,Seamus Heaney: Searches For Answers,Eugene O'Brien,4
19232,"Seamus Heaney, Selected Poems",Shay Daly,4.04
19234,"Three Stanzas: Miroslaw Balka, Robert Gober, and Seamus Heaney",Patrick Murphy,0
19235,Seamus Heaney: Creating Irelands of the Mind,Eugene O'Brien,3.67
19236,Door Into the Dark: Poems,Seamus Heaney,4.01
19237,"The Flight of the Vernacular: Seamus Heaney, Derek Walcott and the Impress of Dante",Maria Cristina Fumagalli,4
19238,"Castings: Monuments and Monumentality in Poems by Elizabeth Bishop, Robert Lowell, James Merrill, Derek Walcott, and Seamus Heaney",Guy L. Rotella,4.25
19241,Homage to Robert Frost,Joseph Brodsky,4
19242,Seamus Heaney and the Language of Poetry,Bernard O'Donoghue,4.25
19243,New Selected Poems 1966-1987,Seamus Heaney,4.19
19245,Crediting Poetry: The Nobel Lecture,Seamus Heaney,4.32
19250,Laments,Jan Kochanowski,3.43
19251,Dylan the Durable? On Dylan Thomas,Seamus Heaney,0
19252,The Midnight Verdict: Translations from the Irish of Brian Merriman and from the Metamorphoses of Ovid,Seamus Heaney,3.72
19254,"Finders Keepers: Selected Prose, 1971-2001",Seamus Heaney,4.14
19255,The Harper's Turn,Tom Mac Intyre,0
19256,Joy Or Night: Last Things In The Poetry Of W.B. Yeats And Philip Larkin:  W.D. Thomas Memorial Lecture Delivered At The College On 18 January 1993,Seamus Heaney,0
19257,Canopy: A Work for Voice and Light in Harvard Yard,David   Ward,0
19258,Hailstones,Seamus Heaney,4.5
19259,Electric Light,Seamus Heaney,3.94
19262,Sweet Killough Let Go Your Anchor: Let Go Your Anchor,Maurice Hayes,5
19263,Norden,Seamus Heaney,4.09
19265,The Place of Writing,Seamus Heaney,4.25
19271,Anything Can Happen: A Poem And Essay,Seamus Heaney,3.67
19276,"The Makings Of A Music: Reflections On The Poetry Of Wordsworth And Yeats:  Delivered On 9 February, 1978",Seamus Heaney,0
19279,Norte,Seamus Heaney,4.09
19280,An Open Letter,Seamus Heaney,4
19283,Diary of One Who Vanished: A Song Cycle by Leos Janacek of Poems by Ozef Kalda,Ozef Kalda,4.23
19284,Sean O'Casey: Plays 1: Juno and the Paycock; Within the Gates; Red Roses For Me; Cock-A-Doodle Dandy,Seán O'Casey,3.8
19285,"The Government of the Tongue: Selected Prose, 1978-1987",Seamus Heaney,4.24
19286,Sweeney's Flight,Seamus Heaney,4.46
19288,Seamus Heaney (Bloom's Major Poets),Harold Bloom,4.5
19289,Writing Lough Derg: From William Carleton to Seamus Heaney,Peggy O'Brien,3.25
19292,"Dictionary of Mythology: A Fascinating Guide to Gods, Demigods, Quests, and Legends",Bergen Evans,3.9
19293,Tolkien: The Illustrated Encyclopaedia,David Day,4.13
19294,David Hockney's Dog Days,David Hockney,4.49
19295,Ten Days to Self-Esteem,David D. Burns,3.97
19296,David: 90 Days with A Heart Like His,Beth Moore,4.5
19297,Tolkien's Ring,David Day,4.23
19298,"The Swords of Night and Day (The Drenai Saga, #11)",David Gemmell,4.32
19302,Pippi Longstocking,Astrid Lindgren,4.13
19303,Pippi Goes to School,Astrid Lindgren,4.13
19304,Pippi's Extraordinary Ordinary Day,Astrid Lindgren,4.12
19305,Pippi Goes to the Circus,Astrid Lindgren,3.95
19307,Pippi in the South Seas,Astrid Lindgren,4.11
19308,Pippi Goes on Board,Astrid Lindgren,4.12
19309,Pippi Longstockings After Christmas Party,Astrid Lindgren,4.01
19310,The Atlas of Middle-Earth,Karen Wynn Fonstad,4.17
19311,The Children of Noisy Village,Astrid Lindgren,4.29
19312,The Brothers Lionheart,Astrid Lindgren,4.37
19313,Christmas in Noisy Village,Astrid Lindgren,4.18
19314,"Ronia, the Robber's Daughter",Astrid Lindgren,4.3
19315,Happy Times in Noisy Village,Astrid Lindgren,4.3
19316,"Pippi Calzaslargas (Pippi Calzaslargas, #1)",Astrid Lindgren,4.13
19317,"Mio, My Son",Astrid Lindgren,4.11
19318,The Tomten,Astrid Lindgren,4.24
19319,Lotta on Troublemaker Street,Astrid Lindgren,3.98
19320,The Complete Guide to Middle-Earth: From the Hobbit to the Silmarillion,Robert Foster,4.17
19321,The Tale of Peter Rabbit,Beatrix Potter,4.18
19322,The Tale of Peter Rabbit: A Pop-up Adventure,Beatrix Potter,4.18
19323,Tale of Peter Rabbit,Beatrix Potter,4.18
19324,The Complete Tales Of Peter Rabbit And Other Favorite Stories,Beatrix Potter,3.92
19325,The Tale of Peter Rabbit Story Board Book,Beatrix Potter,4.18
19328,"Rabbit Ears: Stories by Beatrix Potter: The Tale of Peter Rabbit, The Tale of Mr. Jeremy Fisher, and The Tailor of Gloucester",Beatrix Potter,4.7
19330,The Complete Tales,Beatrix Potter,4.37
19331,Beatrix Potter's Journal,Beatrix Potter,4.36
19332,The Complete Tales of Beatrix Potter,Beatrix Potter,4.37
19333,"The World of Peter Rabbit (Original Peter Rabbit, Books 1-23)",Beatrix Potter,4.62
19335,Beatrix Potter: A Life in Nature,Linda Lear,4.04
19337,The Tale of the Flopsy Bunnies,Beatrix Potter,4.18
19338,Beatrix Potter Collectibles: The Peter Rabbit Story Characters,Debby Dubay,5
19339,"Black Beauty, White Heat",Frank Driggs,4.5
19344,Black Beauty Grows Up,I.M. Richardson,3.89
19349,Treasure Island: A Kaplan Vocabulary-Building Classic for Young Readers,Caroline Leavitt,4.5
19350,The Epic of Gilgamesh,Anonymous,3.69
19353,The Evolution of the Gilgamesh Epic,Jeffrey H. Tigay,3.73
19354,The Gilgamesh Epic and Old Testament Parallels,Alexander Heidel,3.94
19356,"The Babylonian Gilgamesh Epic: Introduction, Critical Edition and Cuneiform Texts (2 Volumes)",Anonymous,3.69
19365,The Illustrations of William Makepeace Thackeray,William Makepeace Thackeray,0
19366,The Life of William Makepeace Thackeray,Lewis Melville,0
19367,William Makepeace Thackeray,Ina Ferris,0
19373,Mark Twain's Adventures of Huckleberry Finn,Mark Twain,3.82
19376,Chapters from My Autobiography 1906-1907,Mark Twain,3.8
19377,"Collected Tales, Sketches, Speeches, & Essays 1852–1890",Mark Twain,4.29
19378,"Critical Essays on Mark Twain, 1910-1980",Louis J. Budd,0
19379,Mark Twain's Own Autobiography: The Chapters from the North American Review,Mark Twain,3.8
19381,Candide,Voltaire,3.77
19382,Candide and Other Stories (World's Classics),Voltaire,3.94
19383,Cliffs Notes on Voltaire's Candide,James K. Lowers,3.4
19386,Candide and Related Writings,Voltaire,3.8
19387,"Candide, Zadig and Selected Stories",Voltaire,4.11
19388,The Portable Voltaire,Voltaire,4.19
19389,Voltaire Almighty: A Life in Pursuit of Freedom,Roger Pearson,3.85
19390,Philosophical Dictionary,Voltaire,4.1
19391,Paint It Black: A Guide to Gothic Homemaking,Aurelio Voltaire,4.13
19392,Voltaire in Love,Nancy Mitford,3.67
19393,What Is Goth?,Aurelio Voltaire,4.1
19394,El corazón de Voltaire,Luis López Nieves,4.11
19395,The Picture of Dorian Gray (SparkNotes Literature Guide),SparkNotes,2.8
19397,The Real Trial of Oscar Wilde,Merlin Holland,4.04
19398,Complete Shorter Fiction,Oscar Wilde,4.15
19399,The Unmasking of Oscar Wilde,Joseph Pearce,4.26
19400,The Decline and Fall of the Roman Empire,Edward Gibbon,3.96
19405,The History of the Decline and Fall of the Roman Empire,Edward Gibbon,3.96
19409,The Christians and the Fall of Rome (Great Ideas),Edward Gibbon,3.58
19411,The Portable Gibbon: The Decline and Fall of the Roman Empire,Edward Gibbon,3.96
19412,They Cage the Animals at Night,Jennings Michael Burch,4.32
19413,"The Quilter's Homecoming (Elm Creek Quilts, #10)",Jennifer Chiaverini,4.04
19414,Trial by Journal,Kate Klise,4.3
19416,Absolutely Normal Chaos,Sharon Creech,3.92
19428,"The Abominable Snowman Doesn't Roast Marshmallows (The Adventures of the Bailey School Kids, #50)",Debbie Dadey,3.82
19429,"Mrs. Claus Doesn't Climb Telephone Poles (The Adventures of the Bailey School Kids Holiday Special, #3)",Debbie Dadey,3.89
19430,"Santa Claus Doesn't Mop Floors (The Adventures of the Bailey School Kids, #3)",Debbie Dadey,3.75
19431,"Dragons Don't Throw Snowballs (The Adventures of the Bailey School Kids, #51)",Debbie Dadey,3.87
19432,"Angels Don't Know Karate (The Adventures Of The Bailey School Kids, #23)",Debbie Dadey,3.8
19433,"Werewolves Don't Run for President (The Adventures of the Bailey School Kids, #49)",Debbie Dadey,3.84
19435,"Vampires Don't Wear Polka Dots (The Adventures of the Bailey School Kids, #1)",Debbie Dadey,3.81
19436,"Werewolves Don't Go to Summer Camp (The Adventures of the Bailey School Kids, #2)",Debbie Dadey,3.82
19437,"Phantoms Don't Drive Sports Cars (The Adventures of the Bailey School Kids, #32)",Debbie Dadey,3.76
19439,"My Perfect Life (Confessions of a Teenage Drama Queen, #2)",Dyan Sheldon,3.32
19440,My Perfect Life,Lynda Barry,4.54
19444,"Be Happy or I'll Scream!: My Deranged Quest for the Perfect Husband, Family, and Life",Sheri Lynch,3.72
19445,A Guide to the Words of My Perfect Teacher,Ngawang Pelzang,4.59
19446,My Perfect Neighborhood,Leah Komaiko,2.25
19447,The Words of My Perfect Teacher,Patrul Rinpoche,4.39
19448,"All-American Girl (All-American Girl, #1)",Meg Cabot,3.74
19449,All American Yemeni Girls: Being Muslim in a Public School,Loukia K. Sarroub,3.67
19450,The Origins and History of the All-American Girls Professional Baseball League,Merrie A. Fidler,4.12
19452,"Ready or Not (All-American Girl, #2)",Meg Cabot,3.4
19453,Girls of Summer:  In Their Own League,Lois Browne,3.59
19454,A League of My Own: Memoir of a Pitcher for the All-American Girls Professional Baseball League,Patricia I. Brown,3.87
19455,Dottie Wiltse Collins: Strikeout Queen of the All-American Girls Professional Baseball League,Carolyn M. Trombe,3
